 ,XM,YM,Slice
1,443.02267,473.99120,51
2,481.99749,467.09754,42
3,503.01856,462.11503,34
4,513.02039,449.03802,26
5,507.98322,442.96908,8
6,426.97324,463.91032,51
7,448.00298,466.98741,45
8,486.90442,459.90772,34
9,497.85407,449.93853,28
10,507.98322,442.96908,8
11,461.90435,448.96375,51
12,448.00298,466.98741,45
13,486.90442,459.90772,34
14,497.85407,449.93853,28
15,507.98322,442.96908,8
16,468.95795,455.92798,51
17,481.92815,454.91882,48
18,498.98302,447.95978,42
19,486.90442,459.90772,34
20,497.85407,449.93853,28
21,507.98322,442.96908,8
22,479.87718,459.02541,51
23,481.99749,467.09754,42
24,503.01856,462.11503,34
25,513.02039,449.03802,26
26,507.98322,442.96908,8
27,488.95667,464.04112,51
28,497.87001,451.97137,49
29,513.89500,447.00460,41
30,503.01856,462.11503,34
31,513.02039,449.03802,26
32,507.98322,442.96908,8
33,505.01633,466.06244,51
34,514.03224,459.05666,49
35,526.00830,444.01507,42
36,525.91118,435.99617,35
37,513.02039,449.03802,26
38,507.98322,442.96908,8
39,516.91798,448.98488,51
40,514.03224,459.05666,49
41,526.00830,444.01507,42
42,525.91118,435.99617,35
43,513.02039,449.03802,26
44,507.98322,442.96908,8
45,530.98097,437.99829,51
46,535.07037,431.01630,48
47,526.00830,444.01507,42
48,525.91118,435.99617,35
49,513.02039,449.03802,26
50,507.98322,442.96908,8
51,539.10212,418.01183,51
52,535.07037,431.01630,48
53,526.00830,444.01507,42
54,525.91118,435.99617,35
55,513.02039,449.03802,26
56,507.98322,442.96908,8
57,536.12127,384.96042,51
58,533.16873,379.87989,49
59,536.08390,407.00096,42
60,525.91118,435.99617,35
61,513.02039,449.03802,26
62,507.98322,442.96908,8
63,523.96717,366.03564,51
64,533.16873,379.87989,49
65,536.08390,407.00096,42
66,525.91118,435.99617,35
67,513.02039,449.03802,26
68,507.98322,442.96908,8
69,507.95616,368.01472,51
70,524.94723,395.04851,44
71,519.95000,420.97837,36
72,497.85407,449.93853,28
73,507.98322,442.96908,8
74,518.91579,397.07147,51
75,524.94723,395.04851,44
76,519.95000,420.97837,36
77,497.85407,449.93853,28
78,507.98322,442.96908,8
79,529.03358,391.97457,51
80,533.13374,410.04977,49
81,536.08390,407.00096,42
82,525.91118,435.99617,35
83,513.02039,449.03802,26
84,507.98322,442.96908,8
85,530.01063,415.00969,51
86,533.13374,410.04977,49
87,536.08390,407.00096,42
88,525.91118,435.99617,35
89,513.02039,449.03802,26
90,507.98322,442.96908,8
91,510.97969,441.94104,51
92,513.89500,447.00460,41
93,503.01856,462.11503,34
94,513.02039,449.03802,26
95,507.98322,442.96908,8
96,500.93969,438.95802,51
97,497.87001,451.97137,49
98,513.89500,447.00460,41
99,503.01856,462.11503,34
100,513.02039,449.03802,26
101,507.98322,442.96908,8
102,484.94681,435.85681,51
103,481.92815,454.91882,48
104,498.98302,447.95978,42
105,486.90442,459.90772,34
106,497.85407,449.93853,28
107,507.98322,442.96908,8
108,498.03846,423.98012,51
109,497.03179,433.06169,48
110,498.98302,447.95978,42
111,486.90442,459.90772,34
112,497.85407,449.93853,28
113,507.98322,442.96908,8
114,471.00096,423.95881,51
115,497.03179,433.06169,48
116,498.98302,447.95978,42
117,486.90442,459.90772,34
118,497.85407,449.93853,28
119,507.98322,442.96908,8
120,509.02565,417.93412,51
121,504.06686,419.88791,49
122,503.00225,424.87828,43
123,519.95000,420.97837,36
124,497.85407,449.93853,28
125,507.98322,442.96908,8
126,489.00164,412.93940,51
127,504.06686,419.88791,49
128,503.00225,424.87828,43
129,519.95000,420.97837,36
130,497.85407,449.93853,28
131,507.98322,442.96908,8
132,452.90915,420.97097,51
133,503.00225,424.87828,43
134,519.95000,420.97837,36
135,497.85407,449.93853,28
136,507.98322,442.96908,8
