 ,XM,YM,Slice
1,448.93731,171.00424,51
2,465.98302,161.01689,45
3,485.97386,181.02807,37
4,498.02763,189.03126,29
5,523.99005,175.95092,19
6,462.89925,145.00490,51
7,465.98302,161.01689,45
8,485.97386,181.02807,37
9,498.02763,189.03126,29
10,523.99005,175.95092,19
11,475.97452,155.02397,51
12,484.97635,169.03686,44
13,498.05076,176.85692,34
14,526.00838,175.86308,26
15,523.99005,175.95092,19
16,472.96086,182.02611,51
17,496.06167,188.95363,43
18,511.99955,196.05558,37
19,498.02763,189.03126,29
20,523.99005,175.95092,19
21,453.03911,197.99428,51
22,487.99613,197.02836,43
23,485.97386,181.02807,37
24,498.02763,189.03126,29
25,523.99005,175.95092,19
26,480.02519,214.04786,51
27,487.99613,197.02836,43
28,485.97386,181.02807,37
29,498.02763,189.03126,29
30,523.99005,175.95092,19
31,491.99577,226.98260,51
32,504.91678,217.95467,49
33,524.03134,207.97981,43
34,511.99955,196.05558,37
35,498.02763,189.03126,29
36,523.99005,175.95092,19
37,510.91821,211.93005,51
38,504.91678,217.95467,49
39,524.03134,207.97981,43
40,511.99955,196.05558,37
41,498.02763,189.03126,29
42,523.99005,175.95092,19
43,522.04466,223.01255,51
44,524.03134,207.97981,43
45,511.99955,196.05558,37
46,498.02763,189.03126,29
47,523.99005,175.95092,19
48,492.97803,202.86166,51
49,496.06167,188.95363,43
50,511.99955,196.05558,37
51,498.02763,189.03126,29
52,523.99005,175.95092,19
53,491.00072,181.00950,51
54,484.97635,169.03686,44
55,498.05076,176.85692,34
56,526.00838,175.86308,26
57,523.99005,175.95092,19
58,495.97184,159.01892,51
59,500.07929,174.99264,49
60,509.98300,181.10307,42
61,498.05076,176.85692,34
62,526.00838,175.86308,26
63,523.99005,175.95092,19
64,503.99770,188.00013,51
65,500.07929,174.99264,49
66,509.98300,181.10307,42
67,498.05076,176.85692,34
68,526.00838,175.86308,26
69,523.99005,175.95092,19
70,512.07151,178.94692,51
71,519.02059,191.96568,48
72,509.98300,181.10307,42
73,498.05076,176.85692,34
74,526.00838,175.86308,26
75,523.99005,175.95092,19
76,523.01568,201.99878,51
77,519.02059,191.96568,48
78,509.98300,181.10307,42
79,498.05076,176.85692,34
80,526.00838,175.86308,26
81,523.99005,175.95092,19
82,530.05408,198.03360,51
83,526.07268,186.98878,44
84,527.93677,179.93668,34
85,526.00838,175.86308,26
86,523.99005,175.95092,19
87,513.88485,160.04507,51
88,526.07268,186.98878,44
89,527.93677,179.93668,34
90,526.00838,175.86308,26
91,523.99005,175.95092,19
92,526.07836,162.99219,51
93,536.03712,168.99809,42
94,527.93677,179.93668,34
95,526.00838,175.86308,26
96,523.99005,175.95092,19
97,535.07363,169.97687,51
98,538.02066,180.00447,49
99,536.03712,168.99809,42
100,527.93677,179.93668,34
101,526.00838,175.86308,26
102,523.99005,175.95092,19
103,537.98077,190.00245,51
104,538.02066,180.00447,49
105,536.03712,168.99809,42
106,527.93677,179.93668,34
107,526.00838,175.86308,26
108,523.99005,175.95092,19
