478,330.72,632.048,248.21,150,1,53,223.704
358,348.24,623.104,257.457,150,1,202,223.704
538,359.957,593.503,260.288,150,1,204,223.704
529,344.72,553.402,252.523,150,1,314,223.704
312,368.955,579.535,271.575,150,1,463,223.704
152,377.822,569.462,264.411,150,1,568,223.704
211,382.479,548.895,270.77,150,1,641,223.704
155,399.748,552.11,283.666,150,1,682,223.704
296,388.206,549.517,301.198,150,1,685,223.704
255,348.216,524.098,292.434,150,1,732,223.704
127,408.858,528.822,306.474,150,1,736,223.704
221,364.167,511.728,320.969,150,1,777,223.704
471,339.533,514.864,362.679,150,1,785,223.704
180,362.272,528.881,331.191,150,1,919,223.704
184,365.69,527.291,357.473,150,1,938,223.704
204,347.985,527.772,386.219,150,1,939,223.704
187,368.519,543.513,358.992,150,1,973,223.704
236,341.742,525.862,409.469,150,1,976,223.704
283,330.078,525.639,435.883,150,1,1036,223.704
275,326.84,547.936,421.7,150,1,1041,223.704
157,367.707,543.318,404.097,150,1,1137,223.704
235,357.353,563.055,389.795,150,1,1172,223.704
202,378.98,547.822,382.071,150,1,1175,223.704
174,371.276,576.073,362.416,150,1,1181,223.704
251,402.135,563.169,356.954,150,1,1207,223.704
350,439.814,558.549,338.039,150,1,1254,223.704
321,385.654,555.447,313.402,150,1,1321,223.704
223,437.525,572.108,320.966,150,1,1334,223.704
235,427.264,587.927,302.128,150,1,1367,223.704
256,358.949,609.89,276.976,150,1,1376,223.704
250,378.408,609.291,308.277,150,1,1399,223.704
182,337.115,624.753,282.927,150,1,1402,223.704
176,342.489,632.656,312.312,150,1,1402,223.704
321,380.894,642.198,297.535,150,1,1477,223.704
308,330.224,659.336,323.4,150,1,1614,223.704
324,332.951,661.326,360.248,150,1,1720,223.704
226,376.814,644.571,353.737,150,1,1721,223.704
326,370.117,633.224,340.142,150,1,1797,223.704
424,359.262,614.755,335.652,150,1,1820,223.704
236,406.678,591.031,325.863,150,1,1843,223.704
186,369.258,597.869,341.424,150,1,1853,223.704
280,395.682,586.544,373.239,150,1,1855,223.704
421,369.045,570.437,420.232,150,1,1910,223.704
406,359.909,583.68,434.599,150,1,1942,223.704
325,363.28,593.257,387.338,150,1,1993,223.704
349,369.55,616.499,375.325,150,1,2019,223.704
227,382.339,626.497,385.416,150,1,2092,223.704
443,349.896,638.25,393.01,150,1,2102,223.704
